Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Barcode,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
smart-remote-baby-key-fob-toy,,,,,,,,,,,,,,,,,,,,output/TGS-SMART-REMOTE-KEYS/FeatureCard.png,6,"Purple and yellow Smart Remote baby key fob with three textured keys, beside its box.",,,,
spider-launcher-toy,Spider Launcher Wrist Toy with Glove,<p>A superhero-style spider launcher you wear on your wrist with the striped glove. Press the pressing plate to fire the launch head; the suction cup sticks to smooth surfaces and the wire winds back in with the collection switch. The box lists an infrared switch and magic adhesive tape. Charges by USB.</p><ul><li>Wear on the wrist with the striped glove</li><li>Pressing plate fires the launch head</li><li>Wire collection switch winds it back</li><li>Infrared switch and magic adhesive tape (as listed on the box)</li><li>USB charging</li></ul><p><strong>What's included:</strong></p><ul><li>Spider launcher</li><li>Striped glove</li><li>Suction launch head</li><li>USB charging cable</li><li>Instructions</li></ul>,The Toy Gift Shop,,Battle & Action Play,"age:5-8, feature:new, occasion:birthday, occasion:eid, play:games, sub:Battle Play",FALSE,Title,Default Title,TGS-SPIDER-LAUNCHER,,shopify,5,deny,manual,2900.00,,TRUE,TRUE,output/TGS-SPIDER-LAUNCHER/CatalogClean.png,1,Spider Launcher Toy with Glove and Launch Head on a white surface.,FALSE,Spider Launcher in Pakistan | Toy Gift Shop,"Spider Launcher Toy with Glove and Launch Head. Includes red and blue glove, black launch head, infrared switch, and magic adhesive tape. For children to play with.",draft
spider-launcher-toy,,,,,,,,,,,,,,,,,,,,output/TGS-SPIDER-LAUNCHER/CatalogHero_wm.png,2,Spider Launcher Toy with Glove and Launch Head on a white surface.,,,,
spider-launcher-toy,,,,,,,,,,,,,,,,,,,,output/TGS-SPIDER-LAUNCHER/Box_wm.png,3,Spider Launcher Toy with Glove and Launch Head on a white surface.,,,,
spider-launcher-toy,,,,,,,,,,,,,,,,,,,,output/TGS-SPIDER-LAUNCHER/Hero_titled.png,4,Spider Launcher Toy with Glove and Launch Head on a white surface.,,,,
spider-launcher-toy,,,,,,,,,,,,,,,,,,,,output/TGS-SPIDER-LAUNCHER/FeatureCard.png,5,Spider Launcher Toy with Glove and Launch Head on a white surface.,,,,
stacked-circle-ring-stacker-toy,Stacked Circle Ring Stacker with Dinosaur Topper,"<p>A Stacked Circle ring stacker in soft pastel colours, with a little dinosaur that sits on top. The rings are textured, some with letters, numbers and hearts, so there is plenty to feel while stacking. The box says from 6 months, to accompany children as they grow up happily.</p><ul><li>Soft textured rings to stack</li><li>Dinosaur topper</li><li>Letters, numbers and hearts on the rings</li><li>Good for sense, imagination and discovery</li><li>From 6 months as printed on the box</li></ul><p><strong>What's included:</strong></p><ul><li>Stacking base with rings</li><li>Dinosaur topper</li></ul>",The Toy Gift Shop,,Baby & Toddler Toys,"age:5-8, feature:new, occasion:birthday, occasion:eid, play:pretend, sub:Baby Activity Toys",FALSE,Title,Default Title,TGS-STACKED-CIRCLE-RING,,shopify,2,deny,manual,1550.00,,TRUE,TRUE,output/TGS-STACKED-CIRCLE-RING/CatalogClean.png,1,"A colorful ring stacker toy with a green dinosaur on top, designed for children 6 months and up.",FALSE,Stacked Circle Ring Stacker in Pakistan | Toy Gift Shop,Stacked Circle Ring Stacker Toy with animal figures for babies 6 months and up. Soft plastic rings with textures and numbers for sensory play and stacking.,draft
stacked-circle-ring-stacker-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STACKED-CIRCLE-RING/CatalogHero_wm.png,2,"A colorful ring stacker toy with a green dinosaur on top, designed for children 6 months and up.",,,,
stacked-circle-ring-stacker-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STACKED-CIRCLE-RING/Box_wm.png,3,"A colorful ring stacker toy with a green dinosaur on top, designed for children 6 months and up.",,,,
stacked-circle-ring-stacker-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STACKED-CIRCLE-RING/Lifestyle_wm.png,4,"A colorful ring stacker toy with a green dinosaur on top, designed for children 6 months and up.",,,,
stacked-circle-ring-stacker-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STACKED-CIRCLE-RING/Hero_titled.png,5,"A colorful ring stacker toy with a green dinosaur on top, designed for children 6 months and up.",,,,
stacked-circle-ring-stacker-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STACKED-CIRCLE-RING/FeatureCard.png,6,"A colorful ring stacker toy with a green dinosaur on top, designed for children 6 months and up.",,,,
stacked-cup-battle-game,"Prism Stacked Cup Battle Game – 12 Cups, Bell and Pattern Cards","<p>A two-player speed stacking game from Prism. Each player has a set of six coloured cups. Flip a pattern card, stack your cups to match it as fast as you can, then hit the bell first to win the round. Good for colour matching, quick thinking and hand-eye coordination. Good to know: contains small parts, so not suitable for children under 3. Play with an adult nearby.</p><ul><li>12 cups: two sets of six colours, one per player</li><li>1 bell and 14 pattern cards</li><li>Match the card, stack fast, hit the bell first</li><li>Builds colour matching and hand-eye coordination</li><li>Ages 36 months+</li></ul><p><strong>What's included:</strong></p><ul><li>12 stacking cups (2 sets of 6 colours)</li><li>1 bell</li><li>14 pattern cards</li></ul>",The Toy Gift Shop,,Board Games,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:games, sub:Family Board Games",FALSE,Title,Default Title,TGS-STACKED-CUP-BATTLE,,shopify,2,deny,manual,2800.00,,TRUE,TRUE,output/TGS-STACKED-CUP-BATTLE/CatalogClean.png,1,"Prism Stacked Cup Battle game with coloured cups, a bell and pattern cards.",FALSE,Prism Stacked Cup Battle Game in Pakistan | Toy Gift Shop,"Prism Stacked Cup Battle: a two-player speed stacking game with 12 cups, a bell and 14 pattern cards. Ages 36 months+.",draft
stacked-cup-battle-game,,,,,,,,,,,,,,,,,,,,output/TGS-STACKED-CUP-BATTLE/CatalogHero_wm.png,2,"Prism Stacked Cup Battle game with coloured cups, a bell and pattern cards.",,,,
stacked-cup-battle-game,,,,,,,,,,,,,,,,,,,,output/TGS-STACKED-CUP-BATTLE/Box_wm.png,3,"Prism Stacked Cup Battle game with coloured cups, a bell and pattern cards.",,,,
stacked-cup-battle-game,,,,,,,,,,,,,,,,,,,,output/TGS-STACKED-CUP-BATTLE/Hero_titled.png,4,"Prism Stacked Cup Battle game with coloured cups, a bell and pattern cards.",,,,
stacked-cup-battle-game,,,,,,,,,,,,,,,,,,,,output/TGS-STACKED-CUP-BATTLE/FeatureCard.png,5,"Prism Stacked Cup Battle game with coloured cups, a bell and pattern cards.",,,,
stars-football-figure-ronaldo-and-mbappe,STARS Football Figure with Trophy and Ball – Ronaldo or Mbappé,"<p>A STARS football figure with a gold trophy and a football, in a window box. Choose Ronaldo in the yellow Al-Nassr No. 7 kit, Ronaldo in the red Man United No. 7 kit, or Mbappé in the white Real Madrid No. 10 kit. Ages 3+ as printed on the box.</p><ul><li>Three kits to choose from: Al-Nassr, Man United or Real Madrid</li><li>Comes with a gold trophy and a football</li><li>Window box, STARS range</li><li>Stands on its own</li><li>Ages 3+</li></ul><p><strong>What's included:</strong></p><ul><li>1 football figure (Ronaldo or Mbappé)</li><li>Gold trophy</li><li>Football</li></ul>",The Toy Gift Shop,,Action Figures & Characters,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:pretend, sub:Action Figures",FALSE,Style,Ronaldo – Al-Nassr,TGS-FIG-FOOTBALL-STAR-07NAS,,shopify,2,deny,manual,1250.00,,TRUE,TRUE,output/TGS-FIG-FOOTBALL-STAR/CatalogClean.png,1,"STARS Ronaldo Al-Nassr, Ronaldo Man United and Mbappé Real Madrid football figures in their boxes.",FALSE,STARS Football Figure with Trophy and Ball in Pakistan | Toy Gift Shop,STARS football figure with a gold trophy and football: Ronaldo (Al-Nassr or Man United) or Mbappé (Real Madrid). Ages 3+.,draft
stars-football-figure-ronaldo-and-mbappe,,,,,,,,Style,Ronaldo – Man United,TGS-FIG-FOOTBALL-STAR-07MUN,,shopify,2,deny,manual,1250.00,,TRUE,TRUE,,,,,,,
stars-football-figure-ronaldo-and-mbappe,,,,,,,,Style,Mbappé – Real Madrid,TGS-FIG-FOOTBALL-STAR-10RMA,,shopify,2,deny,manual,1250.00,,TRUE,TRUE,,,,,,,
stars-football-figure-ronaldo-and-mbappe,,,,,,,,,,,,,,,,,,,,output/TGS-FIG-FOOTBALL-STAR/CatalogHero_wm.png,2,"STARS Ronaldo Al-Nassr, Ronaldo Man United and Mbappé Real Madrid football figures in their boxes.",,,,
stars-football-figure-ronaldo-and-mbappe,,,,,,,,,,,,,,,,,,,,output/TGS-FIG-FOOTBALL-STAR/Box_wm.png,3,"STARS Ronaldo Al-Nassr, Ronaldo Man United and Mbappé Real Madrid football figures in their boxes.",,,,
stars-football-figure-ronaldo-and-mbappe,,,,,,,,,,,,,,,,,,,,output/TGS-FIG-FOOTBALL-STAR/Hero_titled.png,4,"STARS Ronaldo Al-Nassr, Ronaldo Man United and Mbappé Real Madrid football figures in their boxes.",,,,
stars-football-figure-ronaldo-and-mbappe,,,,,,,,,,,,,,,,,,,,output/TGS-FIG-FOOTBALL-STAR/FeatureCard.png,5,"STARS Ronaldo Al-Nassr, Ronaldo Man United and Mbappé Real Madrid football figures in their boxes.",,,,
steering-wheel-simulated-driving-toy,Steering Wheel Simulated Driving Toy with Car Sounds,"<p>A child&#x27;s steering wheel that sticks down on a table or a car window with its suction base, so a passenger can drive along. The box lists the sound effects: engine, start, brake, parking, trumpet, fire truck, ambulance and police car, and the wheel turns a full 360 degrees. Ours is the teal and pink one. Ages 3+.</p><ul><li>Sound effects: engine, start, brake, parking, horn, fire truck, ambulance, police car</li><li>Turns a full 360 degrees</li><li>Suction base sticks to a table or a window</li><li>Lit dashboard and chunky buttons</li><li>Ages 3+ as printed on the box</li></ul><p><strong>What's included:</strong></p><ul><li>Steering wheel toy</li><li>Suction cup base</li></ul>",The Toy Gift Shop,,Pretend Play & Role Play,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:pretend, sub:Role Play Sets",FALSE,Title,Default Title,TGS-STEERING-WHEEL-SIM,,shopify,7,deny,manual,1850.00,,TRUE,TRUE,output/TGS-STEERING-WHEEL-SIM/CatalogClean.png,1,Teal and pink toy steering wheel with its suction base and box.,FALSE,Steering Wheel Simulated Driving Toy in Pakistan | Toy Gift Shop,"Toy steering wheel with engine, siren and horn sounds, 360° turning and a suction base for the table or car window. Ages 3+.",draft
steering-wheel-simulated-driving-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STEERING-WHEEL-SIM/CatalogHero_wm.png,2,Teal and pink toy steering wheel with its suction base and box.,,,,
steering-wheel-simulated-driving-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STEERING-WHEEL-SIM/Angle_wm.png,3,Teal and pink toy steering wheel with its suction base and box.,,,,
steering-wheel-simulated-driving-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STEERING-WHEEL-SIM/Box_wm.png,4,Teal and pink toy steering wheel with its suction base and box.,,,,
steering-wheel-simulated-driving-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STEERING-WHEEL-SIM/Lifestyle_wm.png,5,Teal and pink toy steering wheel with its suction base and box.,,,,
steering-wheel-simulated-driving-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STEERING-WHEEL-SIM/Hero_titled.png,6,Teal and pink toy steering wheel with its suction base and box.,,,,
steering-wheel-simulated-driving-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STEERING-WHEEL-SIM/FeatureCard.png,7,Teal and pink toy steering wheel with its suction base and box.,,,,
sticky-ball-dart-board-72cm,Sticky Ball Dart Board – 72cm Fabric Target with Sticky Balls,"<p>A 72cm fabric dart board that hangs on the wall or a door, with sticky balls instead of points. Throw a ball, it grips the cloth wherever it lands, and the cartoon animals are marked from 10 to 100 so you can keep score. The box says it folds away and takes repeated use without losing shape, and it suits several players at once.</p><ul><li>72cm target as printed on the box</li><li>Sticky balls grip the cloth — no points</li><li>Animal targets scored 10 to 100</li><li>Folds away flat for storage</li><li>Two or more players</li><li>Ages 3+</li></ul><p><strong>What's included:</strong></p><ul><li>72cm fabric dart board</li><li>Sticky balls in a mesh bag</li></ul>",The Toy Gift Shop,,Sports Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:outdoor, sub:Sports Sets",FALSE,Title,Default Title,TGS-STICKY-DART-BOARD,,shopify,4,deny,manual,2150.00,,TRUE,TRUE,output/TGS-STICKY-DART-BOARD/CatalogClean.png,1,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",FALSE,Sticky Ball Dart Board in Pakistan | Toy Gift Shop,"72cm sticky ball dart board: throw the balls at the fabric target, score 10 to 100. Folds away. Ages 3+.",draft
sticky-ball-dart-board-72cm,,,,,,,,,,,,,,,,,,,,output/TGS-STICKY-DART-BOARD/CatalogHero_wm.png,2,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",,,,
sticky-ball-dart-board-72cm,,,,,,,,,,,,,,,,,,,,output/TGS-STICKY-DART-BOARD/Box_wm.png,3,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",,,,
sticky-ball-dart-board-72cm,,,,,,,,,,,,,,,,,,,,output/TGS-STICKY-DART-BOARD/Hero_titled.png,4,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",,,,
sticky-ball-dart-board-72cm,,,,,,,,,,,,,,,,,,,,output/TGS-STICKY-DART-BOARD/FeatureCard.png,5,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",,,,
sticky-ball-dart-board-72cm,,,,,,,,,,,,,,,,,,,,output/TGS-STICKY-DART-BOARD/01_main.jpg,6,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",,,,
sticky-ball-dart-board-72cm,,,,,,,,,,,,,,,,,,,,output/TGS-STICKY-DART-BOARD/02_hero.jpg,7,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",,,,
sticky-ball-dart-board-72cm,,,,,,,,,,,,,,,,,,,,output/TGS-STICKY-DART-BOARD/03_lifestyle_a.jpg,8,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",,,,
sticky-ball-dart-board-72cm,,,,,,,,,,,,,,,,,,,,output/TGS-STICKY-DART-BOARD/04_lifestyle_b.jpg,9,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",,,,
sticky-ball-dart-board-72cm,,,,,,,,,,,,,,,,,,,,output/TGS-STICKY-DART-BOARD/05_infographic.jpg,10,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",,,,
sticky-ball-dart-board-72cm,,,,,,,,,,,,,,,,,,,,output/TGS-STICKY-DART-BOARD/06_size.jpg,11,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",,,,
sticky-ball-dart-board-72cm,,,,,,,,,,,,,,,,,,,,output/TGS-STICKY-DART-BOARD/07_detail.jpg,12,"Green 72cm sticky ball dart board with cartoon animal targets, its box and a bag of sticky balls.",,,,
study-book-intellectual-learning-toy,Study Book Intellectual Learning Toy for Ages 3+,"<p>A Study Book for intellectual learning: a fold-out electronic book with a carry handle and a button on every page. The box lists the contents as letters, animals, vehicles, numbers, relationships and musical instruments, with phonetic learning and a record button for parent-child play. It needs 3 x AA batteries, which are not included.</p><ul><li>Letters, animals, vehicles, numbers, relationships and musical instruments</li><li>Phonetic learning with sound on every page</li><li>Record button for parent-child play</li><li>Fold-out book with a carry handle</li><li>Needs 3 x AA batteries (not included)</li><li>Ages 3+</li></ul><p><strong>What's included:</strong></p><ul><li>Study Book</li></ul>",The Toy Gift Shop,,Educational Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:build, sub:Learning Toys",FALSE,Title,Default Title,TGS-STUDY-BOOK,,shopify,7,deny,manual,2450.00,,TRUE,TRUE,output/TGS-STUDY-BOOK/CatalogClean.png,1,"Foldable plastic educational toy book with sound buttons for learning letters, animals, and numbers.",FALSE,Study Book in Pakistan | Toy Gift Shop,"Interactive educational toy book for ages 3+ with sound and visual learning activities. Features foldable design, buttons, and parent-child interaction. Made of plastic with battery pack.",draft
study-book-intellectual-learning-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STUDY-BOOK/CatalogHero_wm.png,2,"Foldable plastic educational toy book with sound buttons for learning letters, animals, and numbers.",,,,
study-book-intellectual-learning-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STUDY-BOOK/Box_wm.png,3,"Foldable plastic educational toy book with sound buttons for learning letters, animals, and numbers.",,,,
study-book-intellectual-learning-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STUDY-BOOK/Lifestyle_wm.png,4,"Foldable plastic educational toy book with sound buttons for learning letters, animals, and numbers.",,,,
study-book-intellectual-learning-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STUDY-BOOK/Hero_titled.png,5,"Foldable plastic educational toy book with sound buttons for learning letters, animals, and numbers.",,,,
study-book-intellectual-learning-toy,,,,,,,,,,,,,,,,,,,,output/TGS-STUDY-BOOK/FeatureCard.png,6,"Foldable plastic educational toy book with sound buttons for learning letters, animals, and numbers.",,,,
sup-handheld-game-console,SUP Game Box Power M3 Handheld Game Console,"<p>The SUP Game Box Power M3 is a real handheld game console with built-in retro games, a colour screen and SUP-style red and black buttons. It runs on a rechargeable BL-5C battery, and the AV cable connects it to a TV so the games can be played on the big screen.</p><ul><li>Handheld console with built-in retro games</li><li>Colour screen with a D-pad and action buttons</li><li>Rechargeable BL-5C battery</li><li>AV cable to play on a TV</li><li>Red and black SUP design</li></ul><p><strong>What's included:</strong></p><ul><li>SUP Game Box Power M3 console</li><li>Rechargeable BL-5C battery</li><li>AV cable for TV</li></ul>",The Toy Gift Shop,,Robots & Electronic Toys,"age:5-8, feature:new, occasion:birthday, occasion:eid, play:games, sub:Arcade Games",FALSE,Title,Default Title,TGS-HAND-CONSOLE,,shopify,3,deny,manual,7850.00,,TRUE,TRUE,output/TGS-HAND-CONSOLE/CatalogClean.png,1,SUP Game Box Power M3 handheld game console in red and black with its battery and AV cable.,FALSE,SUP Handheld Game Console in Pakistan | Toy Gift Shop,"SUP Game Box Power M3 handheld game console with built-in retro games, colour screen, rechargeable battery and AV cable to play on a TV.",draft
sup-handheld-game-console,,,,,,,,,,,,,,,,,,,,output/TGS-HAND-CONSOLE/CatalogHero_wm.png,2,SUP Game Box Power M3 handheld game console in red and black with its battery and AV cable.,,,,
sup-handheld-game-console,,,,,,,,,,,,,,,,,,,,output/TGS-HAND-CONSOLE/Box_wm.png,3,SUP Game Box Power M3 handheld game console in red and black with its battery and AV cable.,,,,
sup-handheld-game-console,,,,,,,,,,,,,,,,,,,,output/TGS-HAND-CONSOLE/Lifestyle_wm.png,4,SUP Game Box Power M3 handheld game console in red and black with its battery and AV cable.,,,,
sup-handheld-game-console,,,,,,,,,,,,,,,,,,,,output/TGS-HAND-CONSOLE/Hero_titled.png,5,SUP Game Box Power M3 handheld game console in red and black with its battery and AV cable.,,,,
sup-handheld-game-console,,,,,,,,,,,,,,,,,,,,output/TGS-HAND-CONSOLE/FeatureCard.png,6,SUP Game Box Power M3 handheld game console in red and black with its battery and AV cable.,,,,
superhero-wrist-transmitter,Super Hero Wrist Transmitter Toy,<p>This wrist transmitter toy is designed for children aged 3 and up. It features a wrist-mounted launcher that shoots soft foam bullets. The toy includes a set of orange foam bullets and is intended for cooperative play. It operates using a buckle launch mechanism and does not require batteries.</p><ul><li>Wrist-mounted launcher with buckle attachment</li><li>Includes 10 orange foam bullets</li><li>Soft foam bullets for safe play</li><li>Designed for children aged 3 and up</li><li>Cooperative play for two players</li></ul><p><strong>What's included:</strong></p><ul><li>Wrist transmitter toy</li><li>10 orange foam bullets</li><li>Instruction manual</li></ul>,The Toy Gift Shop,,Battle & Action Play,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:games, sub:Battle Play",FALSE,Title,Default Title,TGS-SUPERHERO-WRIST,,shopify,3,deny,manual,1150.00,,TRUE,TRUE,output/TGS-SUPERHERO-WRIST/CatalogClean.png,1,Super Hero Wrist Transmitter Toy with foam bullets and packaging.,FALSE,Super Hero Wrist Transmitter Toy in Pakistan | Toy Gift Shop,Super Hero Wrist Transmitter Toy for ages 3+. Shoots soft foam bullets. Includes 10 bullets. Perfect for cooperative play. No batteries needed.,draft
superhero-wrist-transmitter,,,,,,,,,,,,,,,,,,,,output/TGS-SUPERHERO-WRIST/CatalogHero_wm.png,2,Super Hero Wrist Transmitter Toy with foam bullets and packaging.,,,,
superhero-wrist-transmitter,,,,,,,,,,,,,,,,,,,,output/TGS-SUPERHERO-WRIST/Box_wm.png,3,Super Hero Wrist Transmitter Toy with foam bullets and packaging.,,,,
superhero-wrist-transmitter,,,,,,,,,,,,,,,,,,,,output/TGS-SUPERHERO-WRIST/Hero_titled.png,4,Super Hero Wrist Transmitter Toy with foam bullets and packaging.,,,,
superhero-wrist-transmitter,,,,,,,,,,,,,,,,,,,,output/TGS-SUPERHERO-WRIST/FeatureCard.png,5,Super Hero Wrist Transmitter Toy with foam bullets and packaging.,,,,
teacher-laptop-educational-toy,Teacher Laptop – Quran Learning Toy Laptop,"<p>The Teacher Laptop (المعلم لاب توب, model GS20931) is a toy laptop for Quran learning: one touch on a key plays a surah or a dua, with Arabic labels across the screen and keyboard. The box calls it the modern way of electronic learning. It needs 3 x AA batteries, which are not included. Not suitable for children under 3, as it has small parts.</p><ul><li>One touch plays a surah or a dua</li><li>Arabic labels on the screen and keyboard</li><li>Folds like a laptop</li><li>Needs 3 x AA batteries (not included)</li><li>Ages 3+ as printed on the box</li></ul><p><strong>What's included:</strong></p><ul><li>Teacher Laptop toy</li></ul>",The Toy Gift Shop,,Educational Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:build, sub:Learning Toys",FALSE,Title,Default Title,TGS-TEACHER-LAPTOP,,shopify,3,deny,manual,3250.00,,TRUE,TRUE,output/TGS-TEACHER-LAPTOP/CatalogClean.png,1,"A plastic toy laptop with a screen showing Arabic text and images, designed for Quran learning.",FALSE,Teacher Laptop in Pakistan | Toy Gift Shop,"Educational toy laptop for children aged 1-6 to learn Quran. Features Arabic text, images, and interactive buttons. Made of plastic, includes toy and box.",draft
teacher-laptop-educational-toy,,,,,,,,,,,,,,,,,,,,output/TGS-TEACHER-LAPTOP/CatalogHero_wm.png,2,"A plastic toy laptop with a screen showing Arabic text and images, designed for Quran learning.",,,,
teacher-laptop-educational-toy,,,,,,,,,,,,,,,,,,,,output/TGS-TEACHER-LAPTOP/Box_wm.png,3,"A plastic toy laptop with a screen showing Arabic text and images, designed for Quran learning.",,,,
teacher-laptop-educational-toy,,,,,,,,,,,,,,,,,,,,output/TGS-TEACHER-LAPTOP/Lifestyle_wm.png,4,"A plastic toy laptop with a screen showing Arabic text and images, designed for Quran learning.",,,,
teacher-laptop-educational-toy,,,,,,,,,,,,,,,,,,,,output/TGS-TEACHER-LAPTOP/Hero_titled.png,5,"A plastic toy laptop with a screen showing Arabic text and images, designed for Quran learning.",,,,
teacher-laptop-educational-toy,,,,,,,,,,,,,,,,,,,,output/TGS-TEACHER-LAPTOP/FeatureCard.png,6,"A plastic toy laptop with a screen showing Arabic text and images, designed for Quran learning.",,,,
thomas-and-friends-building-blocks-toy-set,Thomas & Friends Orbit Building Blocks – 43 Pieces in a Backpack,"<p>A 43-piece Thomas &amp; Friends Orbit Building Blocks set: a blue Thomas engine, chunky blocks and a windmill piece, packed in a clear backpack bag with a zip and straps so it can be carried and tidied away. Ages 3+ as printed on the bag.</p><ul><li>43 pieces as printed on the bag</li><li>Blue Thomas engine and chunky blocks</li><li>Windmill piece to build with</li><li>Comes in a zip backpack bag</li><li>Ages 3+</li></ul><p><strong>What's included:</strong></p><ul><li>Thomas engine</li><li>Building blocks (43 pieces in total)</li><li>Backpack bag</li></ul>",The Toy Gift Shop,,Building & Construction Toys,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:build, sub:Building Blocks",FALSE,Title,Default Title,TGS-THOMAS-FRIENDS-BUILDING,,shopify,2,deny,manual,4250.00,,TRUE,TRUE,output/TGS-THOMAS-FRIENDS-BUILDING/CatalogClean.png,1,Thomas & Friends Building Blocks Toy Set with Train and Tracks in red carrying bag.,FALSE,Thomas & Friends Building Blocks in Pakistan | Toy Gift Shop,Thomas & Friends Building Blocks Toy Set with Train and Tracks. Includes 43 pieces for children aged 3+. Build and play with Thomas and friends.,draft
thomas-and-friends-building-blocks-toy-set,,,,,,,,,,,,,,,,,,,,output/TGS-THOMAS-FRIENDS-BUILDING/CatalogHero_wm.png,2,Thomas & Friends Building Blocks Toy Set with Train and Tracks in red carrying bag.,,,,
thomas-and-friends-building-blocks-toy-set,,,,,,,,,,,,,,,,,,,,output/TGS-THOMAS-FRIENDS-BUILDING/Box_wm.png,3,Thomas & Friends Building Blocks Toy Set with Train and Tracks in red carrying bag.,,,,
thomas-and-friends-building-blocks-toy-set,,,,,,,,,,,,,,,,,,,,output/TGS-THOMAS-FRIENDS-BUILDING/Hero_titled.png,4,Thomas & Friends Building Blocks Toy Set with Train and Tracks in red carrying bag.,,,,
thomas-and-friends-building-blocks-toy-set,,,,,,,,,,,,,,,,,,,,output/TGS-THOMAS-FRIENDS-BUILDING/FeatureCard.png,5,Thomas & Friends Building Blocks Toy Set with Train and Tracks in red carrying bag.,,,,
toy-story-friction-car-woody,Disney Pixar Toy Story Friction Car – Woody's Truck,"<p>Woody&#x27;s pickup from Disney Pixar&#x27;s Toy Story, as an MKB friction car: push it along and let go, and it runs on by itself. Cow-print doors, a red hat on the roof and the sheriff&#x27;s badge on the side. The box shows five characters in the range; this one is Woody. Ages 3+.</p><ul><li>Woody&#x27;s pickup from Toy Story</li><li>Friction drive: push it and let go</li><li>Cow-print doors and a hat on the roof</li><li>Part of a five-character range</li><li>Ages 3+</li></ul><p><strong>What's included:</strong></p><ul><li>1 Toy Story friction car (Woody&#x27;s truck)</li></ul>",The Toy Gift Shop,,Cars & Vehicles,"age:3-5, feature:new, occasion:birthday, occasion:eid, play:vehicles, sub:Die-Cast Cars",FALSE,Title,Default Title,TGS-TOY-STORY-FRICTION,,shopify,3,deny,manual,1850.00,,TRUE,TRUE,output/TGS-TOY-STORY-FRICTION/CatalogClean.png,1,Toy Story Woody friction car in its open display box.,FALSE,Toy Story Friction Car in Pakistan | Toy Gift Shop,Disney Pixar Toy Story friction car: Woody's cow-print pickup. Push it and let go. Ages 3+.,draft
toy-story-friction-car-woody,,,,,,,,,,,,,,,,,,,,output/TGS-TOY-STORY-FRICTION/CatalogHero_wm.png,2,Toy Story Woody friction car in its open display box.,,,,
toy-story-friction-car-woody,,,,,,,,,,,,,,,,,,,,output/TGS-TOY-STORY-FRICTION/Box_wm.png,3,Toy Story Woody friction car in its open display box.,,,,
toy-story-friction-car-woody,,,,,,,,,,,,,,,,,,,,output/TGS-TOY-STORY-FRICTION/Hero_titled.png,4,Toy Story Woody friction car in its open display box.,,,,
toy-story-friction-car-woody,,,,,,,,,,,,,,,,,,,,output/TGS-TOY-STORY-FRICTION/FeatureCard.png,5,Toy Story Woody friction car in its open display box.,,,,
